modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,13-gemmascope-res-16k,49,"terms related to retail, casting calls, and printed publications",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,48,conditional statements and control flow structures in programming language code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,47, programming commands and control flow structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,45,terms associated with technical explanations and specifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,51,comparative phrases that highlight advantages or differences between methods or entities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,52, phrases related to conditional events and parameters in technical contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,54,programming concepts related to data structures and functions in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,53,references to online advertising metrics and strategies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,58, html attributes and their values,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,59,terms related to automotive and transportation industries,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,50, patterns related to html tags and their attributes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,56," adjectives describing qualities and conditions, particularly in contexts such as venues, dietary considerations, and health-related topics",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,55, expressions involving list operations and transformations in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,60,"references to legal and judicial concepts, particularly relating to evidence and jury procedures",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,69, mathematical expressions and programming-related syntax,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,65, punctuation marks and their usage in code contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,61,technical terminology related to sensors and health monitoring,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,62,the formatting and layout specifications in a document,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,63,"references to large numerical values, especially in the context of billions and millions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,66,terms related to collaboration and support among various departments and agencies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,68, expressions related to frequency and quantity in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,64,concepts related to financial distribution and public resource management,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,70,technical terms related to scientific research and methodologies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,74, terms associated with boundaries and transitions in narratives or processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,75, references to array data structures and their operations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,76,technical terms and metrics related to structural analysis and material properties,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,77, function call endings and formatting in code segments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,79,medical terminology related to conditions and their classifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,73,scientific and medical measurement units or values,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,71,expressions of intense emotions and personal declarations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,72,instances and references to programming and system-related exceptions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,89, references to various types of code structures and conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,80,references to characters and their relationships,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,82,terms related to different types of chairs and their mechanisms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,83, phrases related to comparative standards and assessments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,85,elements related to user interface components in javascript,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,88, references to predictions and analysis in sports contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,81,terms and references related to downtown areas and urban environments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,84, phrases related to criticism and self-reflection,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,87, references to economic and financial terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,86,phrases related to user permissions and access rights,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,92, mathematical symbols and notations typically used in equations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,97, programming-related data types and method calls,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,98,technical details related to system integration and processing methodologies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,93,terms related to rotation and angular motion,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,96, references to actions related to software debugging and management tasks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,95, phrases related to care and responsibility,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,94, month names and their abbreviations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,91,terms related to legislation and regulatory practices,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,90,instances of significant effects in experimental or observational data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,99,references to accuracy and responsibility related to information submission by providers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,108,phrases and terms related to modifications and disturbances in systems or processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,103, concepts related to self-awareness and personal growth,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,104,negations or lack of assertions related to legal terms and decisions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,109, phrases related to saving money and reducing expenses,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,100,information related to regulatory or corporate communications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,106,issues related to errors and malfunctions in processes or systems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,105,specific patterns and symbols in programming or coding syntax,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,112,information regarding medical guidelines and safety for a specific drug,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,114,words and phrases related to healthcare services and their quality,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,116, java swing components and their layout configurations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,117,various programming constructs and annotations related to class definitions and database configurations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,118,mentions of film festivals and related events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,119,structures and elements in programming-related documentation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,111,terms related to genetic disorders and their inheritance patterns,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,110,references to client-related terms and identifiers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,115,quantitative data and numerical references within academic literature,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,121,names of organizations and their qualities related to business,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,122,negative sentiments and expressions of frustration,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,124,"specific locations, particularly geographical names and related attributes",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,126,keywords related to kidney health and creatinine levels,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,127,phrases indicating comparisons and conditions related to legal or procedural contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,128,research reports and claims related to new findings or methodologies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,123,combinations of numerical values and alphanumeric characters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,125,phrases that express indifference or casual acceptance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,133,html elements with specific class names,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,134, coding-related structures and functions in programming languages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,135,references to co-authors in academic citations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,138,words related to verification and confirmation processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,139, technical terms and elements related to web development and ajax functionality,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,137, references to children and family activities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,130,performative descriptions and evaluations of actors' roles in movies and shows,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,149,experiences that evoke a sense of accomplishment or personal significance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,144,mathematical expressions or symbols used in formal writing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,147,"terms related to weight, heaviness, and the structural integrity of objects",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,148, numerical references to body measurements and statistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,146, references to service-related functions and classes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,141, confirmations or assertions of validity and compliance in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,140, mathematical symbols and syntax used in equations or programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,143,emotional expressions and their descriptions in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,142, key concepts related to proof and argumentation in mathematical or legal contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,154, phrases related to legal actions and conditions involving communication,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,152, phrases related to job selection criteria and career considerations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,151, key terms related to legal and regulatory requirements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,150, the beginning of new sections or paragraphs in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,155, specific tokens and patterns related to lists or sequences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,158, elements related to user interface components and event listeners in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,159, references to libraries and frameworks related to programming and software development,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,157,references to political leadership and government spending,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,163,metrics related to measuring and characterizing complexity in algorithms and models,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,164," words related to wildlife and nature, particularly focusing on specific animal species",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,166, identifiers and notations related to programming and mathematical expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,167,conditional phrases related to necessity and choices in life,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,168,references to programming elements and user interface components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,165,specific product descriptions related to gifting items,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,162," references to images, files, or visual elements in the document",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,174,function declarations and control flow statements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,176,conjunctions and phrases indicating contrast or transition,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,177, structured data elements related to job postings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,178, references to programming concepts and technical terminology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,179," instances of the word ""in"" and its context in looping structures",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,171, expressions indicating frequency or rate per unit of measurement,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,173, code structure and syntax components related to function definitions and method calls,gpt-4o-mini,oai_token-act-pair
