modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,4-gemmascope-res-16k,4181," terms related to hunting, including activities, equipment, and safety",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4180,code structure and access modifiers in programming languages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4199,references to distance measurements or comparisons,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4197,text related to statistical analysis or mathematical modeling,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4196," references to specific brands, products, technologies, or popular culture elements",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4195,"instances of the word ""self"" and related self-referential constructs in code",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4194,programming language elements related to data structure definitions and options,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4193,reference markers or specific dates within the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4191,references and citations within the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4192,terms related to preparation and maintenance processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4198,phrases indicating the necessity for further research or investigation into various topics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4203,words and phrases related to divine or spiritual entities and concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4202,referenced figures and captions in technical documents,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4201,"references to specific genes or molecular abbreviations, particularly those starting with ""mi"" or ""mi""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4205,references to simplicity or straightforwardness in processes or methods,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4206,terms related to classification and categorization in a scientific context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4209,references to physical health and fitness,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4204,"terms related to historical and sociopolitical contexts, particularly involving prisoners, government actions, and ethnic or ideological issues",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4208,"repeated conjunctions, particularly the word ""and.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4200, references to blogs about homesteading and associated activities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4207, mentions of databases across various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4217,terms related to remaining items or leftovers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4216,phrases that establish equivalences or comparisons,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4215,phrases indicating intention or capacity for action,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4214,references to reasoning or explanations for actions or claims,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4212,words related to memory and recollection,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4210,mathematical expressions involving addition and subtraction,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4211,references to mathematical or statistical expressions and equations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4213,quantitative relationships and proportions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4219,references to interrupt handling in programming related to hardware communication,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4218,references to user interface elements and actions related to buttons and dialog interactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4221,key-value pairs or structured data entries,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4228,locations and their distances from other notable landmarks or boundaries,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4229,functions and keywords related to event handling in software development,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4224,concepts related to magical transformations and spellcasting,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4227,terms associated with the production and characteristics of fine particles and their applications in material science,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4222,"the word ""concept"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4226,"elements related to functions, attempts, aims, and confirmation within procedural or analytical texts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4239, phrases that indicate organizational roles and relationships,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4238,actions and commands related to user interface elements in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4237,phrases indicating comparison or similarity,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4236,"references to specific scientific concepts, particularly in genetics and biology",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4234,terms related to sampling and analysis in biological contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4233,references to religious texts and figures associated with judaism and islam,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4230,references to press releases and media announcements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4232,phrases related to specific requests or seeking information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4231,instances of conditional phrases or questions related to time or circumstance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4235, frequent occurrences of the letter 'g' in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4245,numeric records or statistics related to sports performances,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4242, terms and concepts related to dual or multiple functionalities in devices,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4243, mentions of recipes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4240,"references to ancient mythologies and cultures, particularly those involving cosmic dualities and conflicts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4246,"the word ""whose,"" indicating a focus on possessive relationships or ownership",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4241,"themes related to art, creativity, and their emotional or cultural significance",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4248, occurrences of backslashes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4251, instances of document metadata and formatting structure typically found in academic papers or technical documents,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4250," instances of the word ""drive"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4254, programming-related commands and references to object properties and methods,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4259,"terms related to mycobacteria, particularly in the context of tuberculosis and immunological responses",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4258,legal terms related to court cases and accusations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4257," botanical and plant-related terminology, specifically focusing on plant characteristics and classifications",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4256,quantitative metrics related to population and housing statistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4255,references to conversations and discussions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4252," occurrences of dimensions or measurements, particularly relating to height",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4253," features or components of interactions, such as dialogue or exchanges",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4268, punctuation and special characters commonly used in programming and data formats,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4267, prepositions and conjunctions that indicate relationships or conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4265, function and parameter definitions in programming or technical documentation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4261, various types of listeners and event handling mechanisms in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4264,terms and phrases related to scientific analysis and rankings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4262, the presence of numerical data or values in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4263, words and phrases related to judicial proceedings and legal terminology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4260,references to time or temporal concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4266, instances of metadata or specific structural markers in documents,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4275,discussions about dietary habits and food choices,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4274, mathematical expressions involving exponential functions and their properties,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4273, reported speech or expressions of opinion and claims,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4270,references to religious texts and passages pertaining to authority and governance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4271, structured markup or code representations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4272,indications of research findings and their associated details,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4279,terms and phrases indicating something is free of charge,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4278,references to the python library numpy,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4277, data types and their usage in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4276,structured data in a programming or markup language format,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4280,references to academic research methodologies and documentation structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4287,"proper nouns, particularly names and surnames",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4286,concepts and definitions related to complex topics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4285, references to mathematical concepts and coding implementations related to the apache commons math library,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4283,complex mathematical structures and their representations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4282,elements associated with structured data definitions or formats,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4281," instances of the word ""born"" and related phrases",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4288,code structure and routing elements in web development contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4289,specific numerical values and their associated parameters in a technical context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4284, language related to concern and care for others,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4293,geographical locations and features related to bodies of water and land,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4292,"legal titles and references related to individuals, particularly in the context of court cases",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4291, special tokens or markers indicating structure in a document,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4290,phrases indicating relationships and transitions in academic or formal writing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4294,"references to terrorism, legal terminology, and public licenses",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4296, programming-related operations involving getters and setters in class definitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4299,information related to entries and structures in code or lists,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4297, programming comments and copyright annotations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4295,references to individuals named robert,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4298, syntactic structures related to programming and commands,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4309, words and phrases related to misunderstanding or confusion,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4308,terms related to management and administration roles,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4306,verbs and actions related to pursuit and engagement,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4305, mathematical symbols and notations related to equations and variables,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4304,specific fungal and microbial species and their biological effects or characteristics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4303,terms related to package management and file structure in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4302,the presence of html or web development code elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4301, references to countries and states in an array or object format,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4300,references to employees and employment in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4307,phrases and terms related to measurements and specifications in technical contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4319, programming constructs related to variable initialization and type definitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,4315, syntactic markers indicating progression or transition in narratives,gpt-4o-mini,oai_token-act-pair
